family,genus,species,museum,date,year,country,location,latitude,longitude,reference,holotype,checked
Rhinolophidae,Rhinolophus,landeri,USNM,NA,NA,Nigeria,Karaduwa,12.3167,7.6833,Happold 1987,NA,NA
Rhinolophidae,Rhinolophus,landeri,SMF,NA,NA,Nigeria,Maiduguri,11.85,13.15,Happold 1987,NA,NA
Rhinolophidae,Rhinolophus,landeri,BMNH,NA,NA,Nigeria,Yo,13.55,13.2333,Happold 1987,NA,NA
Rhinolophidae,Rhinolophus,landeri,TTU150418,NA,2015,Nigeria,"Afi Mt WS, site3",6.5167,9.3192,Tanshi et al. 2021,NA,NA
Rhinolophidae,Rhinolophus,landeri,TTU150322,NA,2015,Nigeria,"Cross River NP, site8",6.3325,8.9714,Tanshi et al. 2021,NA,NA
Rhinolophidae,Rhinolophus,landeri,NA,NA,1964,Republic of Congo,Loudima,-4.25,13,Aellen & Brosset 1968,NA,NA
Rhinolophidae,Rhinolophus,landeri,NA,NA,NA,Republic of Congo,Bena,-4.0333,11.8333,Dowsett et al. 1991,NA,NA
Rhinolophidae,Rhinolophus,landeri,NA,NA,NA,Sierra Leone,NA,8.62,-11.62,Grubb et al. 1998,NA,NA
Rhinolophidae,Rhinolophus,landeri,NA,NA,NA,Sierra Leone,NA,9.12,-11.12,Grubb et al. 1998,NA,NA
Rhinolophidae,Rhinolophus,landeri,NA,NA,NA,The Gambia,NA,13.44,-16.68,Grubb et al. 1998,NA,NA
Rhinolophidae,Rhinolophus,landeri,NA,NA,NA,The Gambia,NA,13.44,-15.81,Grubb et al. 1998,NA,NA
Rhinolophidae,Rhinolophus,landeri,NA,NA,NA,The Gambia,NA,13.44,-15.56,Grubb et al. 1998,NA,NA
Rhinolophidae,Rhinolophus,landeri,NA,NA,NA,The Gambia,NA,13.68,-14.93,Grubb et al. 1998,NA,NA
Rhinolophidae,Rhinolophus,landeri,SMF91056,NA,NA,The Gambia,Lamin,13.3833,-16.65,Kock et al. 2002,NA,NA
Rhinolophidae,Rhinolophus,landeri,SMF91075,NA,NA,The Gambia,"Solifor Point, 500m S",13.3333,-16.8167,Kock et al. 2002,NA,NA
Rhinolophidae,Rhinolophus,landeri,NA,NA,NA,Togo,NA,10.87,0.37,Grubb et al. 1998,NA,NA
Rhinolophidae,Rhinolophus,lobatus,TM9162,1939-09-21,1939,Malawi,Ncheu,-14.88,34.63,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,KM11684,1946-08-17,1946,Malawi,Nkhotakota,-12.93,34.3,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB9564,1959-02-12,1959,Zimbabwe,Lake Kariba Game Camp,-17,28,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB20080,1963-02-15,1963,Zambia,Missale Old Mine,-14.12,32.87,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB20309,1963-06-08,1963,Zambia,"Luangwa NP, Nsefu",-12.87,31.87,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,USNM00352034,1964-07-02,1964,Mozambique,Massangena,-21.56,32.96,Monadjem et al. 2020,NA,NA
Rhinolophidae,Rhinolophus,lobatus,USNM00365178,1964-07-22,1964,Mozambique,"Tete, 3km E",-16.27,33.6,Monadjem et al. 2020,NA,NA
Rhinolophidae,Rhinolophus,lobatus,USNM00365180,1964-07-29,1964,Mozambique,"Massamba, 16km E",-16.13,33.63,Monadjem et al. 2020,NA,NA
Rhinolophidae,Rhinolophus,lobatus,USNM00365197,1964-09-08,1964,Mozambique,"Vila Gamito, 10km N",-14.08,33.02,Monadjem et al. 2020,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NMZB62049,1965-08-16,1965,Zimbabwe,Kanyemba,-15.65,30.33,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB60739,1965-09-09,1965,Zimbabwe,Lake Kariba,-16.88,28.38,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB60771,1965-09-11,1965,Zimbabwe,"Lake Kariba, Mwenda",-17.12,27.87,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB60718,1968-09-17,1968,Zimbabwe,"Mutare, Asbestos Mine",-18.92,32.62,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB60740,1969-10-23,1969,Zimbabwe,"MacDougall's Tunnel, Triangle",-21.12,31.37,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB60765,1969-10-23,1969,Zimbabwe,Triangle,-21.12,31.37,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB58431,1970-03-17,1970,Zimbabwe,Mushandike NP,-20.13,30.63,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB60719,1971-01-13,1971,Zimbabwe,"Matusadona NP, Tashinga",-16.87,28.37,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB60759,1972-02-06,1972,Zimbabwe,"Mana Pools NP, Nyamepi",-15.8,29.87,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB62096,1972-05-09,1972,Mozambique,Zinave NP,-21.37,33.87,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB62106,1973-07-26,1973,Mozambique,"Zinave NP, 3km SSW",-21.39,33.89,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB62097,1973-07-26,1973,Mozambique,"Zinave NP, 9km SSW",-21.43,33.93,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB62099,1973-11-23,1973,Mozambique,"Zinave NP, 3km SSW",-21.39,33.89,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,FMNH,1974-08-08,1974,Zimbabwe,"Dahlia, 5 mi W; nr Wankie Nat Park",-18.5833,27.1333,GBIF,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NMZB58443,1975-04-06,1975,Zimbabwe,Lake Kyle NP,-20.17,30.92,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,TM30554,1979-09-15,1979,South Africa,"Kruger NP, Shirombe Pan",-22.72,31.38,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB56219,1979-12-21,1979,Zimbabwe,"Nyamunyeche, Mvurwi",-16.77,30.95,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB59661,1981-10-26,1981,Zimbabwe,Chirisa Cave,-17.62,28.37,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,TM34909,1981-10-26,1981,Zimbabwe,Chirisa Cave,-17.62,28.37,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,TM36866,1984-01-03,1984,South Africa,"Kruger NP, Levuvhu Bridge",-22.42,31.18,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB33382,1984-04-20,1984,Zimbabwe,"Gonarezhou NP, Chipinda Pools",-21.27,31.9,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB81514,1986-05-23,1986,Zimbabwe,Matobo Research Station,-20.25,28.75,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,NMZB31741,1989-06-01,1989,Zimbabwe,"Mabura 2 Cave, Munyati R",-18.12,29.37,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,DM8574,2006-06-15,2006,Mozambique,Chinizuia Forest,-18.98,35.05,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,DM8575,2006-06-23,2006,Mozambique,"Pemba, SW of",-13.01,40.52,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,FMNH,2011-03-13,2011,Malawi,"Mangochi Hills, Skull Rock Scout Camp",-14.5087,35.2334,GBIF,NA,NA
Rhinolophidae,Rhinolophus,lobatus,DM14529,2014-07-28,2014,Mozambique,"Gorongosa NP, Cheringoma",-18.954,34.6101,Monadjem et al. 2020,NA,NA
Rhinolophidae,Rhinolophus,lobatus,DM13905,2015-07-05,2015,Mozambique,Gorongosa NP,-18.9786,34.351,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,DM13943,2015-07-06,2015,Mozambique,Gorongosa NP,-19.0227,34.1808,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,DM13894,2015-07-09,2015,Mozambique,Gorongosa buffer zone,-19.0146,34.1479,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,DM13894,2015-07-09,2015,Mozambique,"Gorongosa NP, Envirotrade",-18.981,34.3526,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,FMNH233894,2016-11-04,2016,Kenya,"Laikipia, Mpala Research Centre, Monkey Hills",-0.3081,36.8873,P. Webala Unpublished,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,BCI,2019-01-01,2019,Rwanda,Nyungwe National Park | Gisovu,-2.29,29.3,GBIF,NA,NA
Rhinolophidae,Rhinolophus,lobatus,FMNH 81638,NA,NA,Angola,"Camabatela, 30km W",-8.38,15.13,Crawford-Cabral 1989,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Angola,Hanha,-13.63,14.38,Crawford-Cabral 1989,NA,NA
Rhinolophidae,Rhinolophus,lobatus,FMNH 81615,NA,NA,Angola,Luhanda,-9.38,17.13,Crawford-Cabral 1989,NA,NA
Rhinolophidae,Rhinolophus,lobatus,SMF,NA,1979,Burundi,"Resha, Tanganyika see, E (Rumonge?)",-3.97,29.44,Kock 1981,NA,NA
Rhinolophidae,Rhinolophus,lobatus,AMNH,NA,1911,Democratic Republic of Congo,Aba,5.8833,30.2833,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RBINS,NA,1952,Democratic Republic of Congo,Aka,4.5833,29.7,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA20746,NA,1952,Democratic Republic of Congo,Banana,-5.97,12.45,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA,NA,1951,Democratic Republic of Congo,Banana-Boma road,-5.78,12.52,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RBINS14505,NA,1948,Democratic Republic of Congo,Gandajika,-6.77,23.97,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA26722,NA,1957,Democratic Republic of Congo,Jadotville (=Likasi),-10.97,26.78,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA18149,NA,1945,Democratic Republic of Congo,Kabinda,-6.13,24.5,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA22380,NA,1960,Democratic Republic of Congo,Kakanda,-10.78,26.6,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA22650,NA,1956,Democratic Republic of Congo,Kakontwe,-10.98,26.63,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA28319,NA,1959,Democratic Republic of Congo,Kalumbu cave,-10.85,26.65,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA22370,NA,1954,Democratic Republic of Congo,Kaniama,-7.47,24.22,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA22127,NA,1954,Democratic Republic of Congo,Kikango,-6.62,29.5,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA23913,NA,1956,Democratic Republic of Congo,Kyasala cave,-9.93,25.97,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA26793,NA,1957,Democratic Republic of Congo,Lubudi cave,-9.93,25.47,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,BMNH,NA,NA,Democratic Republic of Congo,Luluabourg (=Kananga),-5.88,22.43,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA,NA,1957,Democratic Republic of Congo,Lusolo cave,-9.93,25.47,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RBINS,NA,1951,Democratic Republic of Congo,Maleli,4.3333,29.6167,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA26783,NA,1959,Democratic Republic of Congo,Mulonga,-7.85,27.02,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RBINS14495,NA,1959,Democratic Republic of Congo,Mulungwishi,-10.78,26.63,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA22724,NA,1959,Democratic Republic of Congo,Mwanakusu cave,-4.5833,27.1333,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA,NA,NA,Democratic Republic of Congo,Pawa,2.5333,27.6667,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RBINS10740,NA,1947,Democratic Republic of Congo,Pelenge,-8.67,26.83,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,RMCA26806,NA,1957,Democratic Republic of Congo,Tantara,-11.03,26.48,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,ZMUM,NA,2012,Ethiopia,Megbiya Ber,12.267,35.717,Kruskop et al. 2016,NA,NA
Rhinolophidae,Rhinolophus,lobatus,ZMUM,NA,2010,Ethiopia,Megenagne,12.2,35.667,Kruskop et al. 2016,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Ethiopia,Azir River,10.4833,36.4167,Largen et al. 1974,NA,NA
Rhinolophidae,Rhinolophus,lobatus,BMNH,NA,NA,Ethiopia,Barye,9.0333,36.2,Largen et al. 1974,NA,NA
Rhinolophidae,Rhinolophus,lobatus,BMNH,NA,1969,Ethiopia,Bulcha Forest,6.1833,38.1667,Largen et al. 1974,NA,NA
Rhinolophidae,Rhinolophus,lobatus,BMNH,NA,1970,Ethiopia,Gambela,8.25,34.5833,Largen et al. 1974,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Ethiopia,Gondar,12.6167,37.45,Largen et al. 1974,NA,NA
Rhinolophidae,Rhinolophus,lobatus,BMNH,NA,1971,Ethiopia,Koka,8.45,39.1,Largen et al. 1974,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Ethiopia,Neghelli,5.3333,39.5833,Largen et al. 1974,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Ethiopia,Sancurrar,4.0333,40.1333,Largen et al. 1974,NA,NA
Rhinolophidae,Rhinolophus,lobatus,BMNH,NA,1971,Ethiopia,Sof Omar,6.9,40.8,Largen et al. 1974,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,1986,Ethiopia,"Yadot River, near Shisha River",6.5333,39.7667,Yalden et al. 1996,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Athi River,-1.45,36.9833,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Gelitja,-2.5333,40.5167,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Ithundu,-2.3333,37.7333,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Kapenguria,1.2333,35.1167,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Kijabe Station,-0.9167,36.5833,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Lake Naivasha,-0.7667,36.35,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,"Langata Forest, Nairobi",-1.4,36.7667,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Malindi,-3.2167,40.1167,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Marsabit mountain,2.2833,37.95,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Masalani,-2.3167,38.1167,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Mombasa,-4.08,39.64,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,"Mount Elgon, Kapretwa",1.1333,34.55,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,"Mount Elgon, Kapsakwany",-0.85,34.7167,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,"Mount Elgon, Kiminini caves",-0.95,34.8333,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Mount Suswa,-1.15,36.35,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Ribe,-3.8833,39.6333,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Shimoni,-4.62,39.36,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Sultan Hamud,-2.0167,37.3667,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Taveta,-3.4,37.6833,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,"Tsavo W NP, Murka",-3.3667,37.9333,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Ukunda,-4.2833,39.5667,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Kenya,Voi,-3.3833,38.5667,Aggundey & Schlitter 1984,NA,NA
Rhinolophidae,Rhinolophus,lobatus,MHNG,NA,NA,Malawi,"Mt. Mulanje, Ruo Gorge, Hydro Station/Mulanje District",-15.9715,35.6548,GBIF,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NMMB,NA,1984,Malawi,Chiromo,-16.53,35.15,Happold et al. 1987,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Mozambique,Mount Namuli,-15.37,37.06,Bayliss et al. 2014,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Mozambique,"Massingir, W of",-23.88,31.88,Smithers & Lobao Tello 1976,NA,NA
Rhinolophidae,Rhinolophus,lobatus,ZMB24922,NA,1847,Mozambique,"Tete, Sena",-17.47,35.02,Van Cakenberghe & Seamark 2022,Holotype,NA
Rhinolophidae,Rhinolophus,lobatus,IPNC,NA,NA,Rwanda,Nyakichozi,-1.3833,30.6167,Van Cakenberghe et al. 2017,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Somalia,Alto Giuba,3,43.5,Funaioli 1959,NA,NA
Rhinolophidae,Rhinolophus,lobatus,FMNH,NA,NA,South Sudan,Katire,4.0333,32.8,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,FMNH,NA,NA,South Sudan,"Katuluru (Torit, 20 mi W)",4.4167,32.1667,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,FMNH,NA,NA,South Sudan,Nagichot,4.2833,33.5667,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,ZMK,NA,NA,South Sudan,Teretainia,3.9167,33.1667,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,ZMK,NA,NA,South Sudan,Torit,4.4167,32.5667,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,FMNH,NA,1977,South Sudan,Gilo,4.0333,32.85,Koopman 1986,NA,NA
Rhinolophidae,Rhinolophus,lobatus,FMNH,NA,1977,South Sudan,Talanga Forest,4,32.7333,Koopman 1986,NA,NA
Rhinolophidae,Rhinolophus,lobatus,FMNH,NA,NA,Sudan,Abu Zor,12.3333,34.3333,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,SMF,NA,1962,Sudan,El Lagowa,11.4,29.1333,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,BMNH,NA,NA,Sudan,Gallabat,12.9667,36.15,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,SMF,NA,1965,Sudan,Jebel Digodo,10.6167,29.8833,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,BMNH,NA,NA,Sudan,Jebel Tozi,12.5,34,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,SMF,NA,1963,Sudan,Kadugli (Nuba mountains),11,29.7167,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,BMNH,NA,NA,Sudan,Roseires,11.5,34.5,Koopman 1975,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Tanzania,"Udzungwa Mts, Ndundulu Forest, 9 km E Udekwa",-7.752,36.4634,GBIF,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Tanzania,Kilosa,-6.85,36.9833,Swynnerton & Hayman 1951,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Tanzania,Magroto,-5.1167,38.75,Swynnerton & Hayman 1951,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Tanzania,"Marangu, Rombo",-3.3,37.5333,Swynnerton & Hayman 1951,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Tanzania,Morogoro,-6.8,37.6667,Swynnerton & Hayman 1951,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Tanzania,Unyanganyi,-4.8333,35,Swynnerton & Hayman 1951,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Tanzania,Zanzibar Island,-6,39.3333,Swynnerton & Hayman 1951,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Uganda,Kaabong,3.5,34.15,Thorn & Kerbis Peterhans 2009,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Uganda,Kidepo Valley NP,3.75,33.6333,Thorn & Kerbis Peterhans 2009,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Uganda,Moroto,2.55,34.65,Thorn & Kerbis Peterhans 2009,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Uganda,Murchison NP,2.25,31.8333,Thorn & Kerbis Peterhans 2009,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Uganda,Queen Elizabeth NP,-0.25,30,Thorn & Kerbis Peterhans 2009,NA,NA
Rhinolophidae,Rhinolophus,lobatus,BMNH68.125,NA,NA,Zambia,"South Luangwa Valley, Mfuwe",-13.08,31.78,Ansell 1969,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Zambia,Chavuma area,-13.08,22.68,Ansell 1978,NA,NA
Rhinolophidae,Rhinolophus,lobatus,NA,NA,NA,Zambia,Mwinilunga,-11.8,24.4,Ansell 1978,NA,NA
Rhinolophidae,Rhinolophus,lobatus,KM9648,NA,NA,Zambia,Fort Jameson (= Chipata),-13.62,32.65,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,lobatus,ROM87398,NA,NA,Zimbabwe,Sengwa Wildlife Research Area,-18.17,28.22,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,mabuensis,DM10842,2008-10-13,2008,Mozambique,Mount Mabu,-16.29,36.4,Monadjem et al. 2020,Holotype,Yes
Rhinolophidae,Rhinolophus,mabuensis,DM11485,NA,NA,Mozambique,Mount Inago,-15.13,37.65,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,maclaudi,NA,NA,1954,Guinea,Sougueta (Kindia),10.15,-12.5333,Aellen 1956b,NA,NA
Rhinolophidae,Rhinolophus,maclaudi,NA,NA,1956,Guinea,Kindia,10.0667,-12.85,Eisentraut & Knorr 1957,NA,NA
Rhinolophidae,Rhinolophus,maclaudi,NA,NA,1956,Guinea,Nyembaro,10.0833,-12.5,Eisentraut & Knorr 1957,NA,NA
Rhinolophidae,Rhinolophus,maclaudi,MNHN1897-981,NA,1898,Guinea,Conakry Island,9.517,-13.717,Fahr et al. 2002,Holotype,NA
Rhinolophidae,Rhinolophus,maclaudi,NA,NA,2007,Guinea,Foye,10.308,-12.275,Weber & Fahr 2007,NA,NA
Rhinolophidae,Rhinolophus,maclaudi,NA,NA,2007,Guinea,Koba,10.617,-12.333,Weber & Fahr 2007,NA,NA
Rhinolophidae,Rhinolophus,maclaudi,NA,NA,2007,Guinea,Mali,12.067,-12.283,Weber & Fahr 2007,NA,NA
Rhinolophidae,Rhinolophus,maclaudi,NA,NA,2007,Guinea,Saala,11.3,-12.51,Weber & Fahr 2007,NA,NA
Rhinolophidae,Rhinolophus,maendeleo,SMF 79643,1985-08-29,1985,Tanzania,"Tanga, Amboni cave",-5.0833,39.0333,Kock et al. 2000,Holotype,NA
Rhinolophidae,Rhinolophus,maendeleo,FMNH,2000-08-17,2000,Tanzania,"Udzungwa Mts, West Kilombero Scarp Forest Reserve, Nyumbanitu Forest",-7.8298,36.4752,GBIF,NA,NA
Rhinolophidae,Rhinolophus,maendeleo,SMF 66960,NA,NA,Tanzania,"Usambara mts W, Mazumbai",-4.4167,38.25,Kock et al. 2000,NA,NA
Rhinolophidae,Rhinolophus,mossambicus,DM18,1910-06-30,1910,Zimbabwe,Selukwe,-19.67,30,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,mossambicus,TM8576,1938-01-12,1938,Zimbabwe,Birchenough Bridge,-19.85,32.33,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,mossambicus,KM9629,1938-05-01,1938,Zambia,Fort Jameson (= Chipata),-13.62,32.65,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,mossambicus,TM9165,1939-09-21,1939,Malawi,Ncheu,-14.88,34.63,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,mossambicus,KM9628,1940-06-01,1940,Zambia,"Lusaka, Mkwisi",-15.38,28.35,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,mossambicus,KM9631,1940-07-01,1940,Zambia,Mporokoso,-9.37,30.12,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,mossambicus,KM9630,1940-10-01,1940,Zambia,Lundazi,-12.3,33.2,Monadjem et al. 2020,NA,Yes
Rhinolophidae,Rhinolophus,mossambicus,NMZB6950,1949-03-30,1949,Zambia,Mumbwa Caves,-14.75,27,Monadjem et al. 2020,NA,Yes
